,customer_id,Prob of 0,Prob of 1,Churn
4732,5198-HQAEN,0.6405135520684736,0.3594864479315264,0
3396,1029-QFBEN,0.8046767537826685,0.1953232462173315,0
5140,4518-FZBSX,0.9544179523141655,0.0455820476858345,0
2977,8120-JDCAM,0.4002808988764045,0.5997191011235955,1
333,2894-QOJRX,0.9544179523141655,0.0455820476858345,0
563,4581-LNWUM,0.5026455026455027,0.4973544973544973,0
2070,3943-KDREE,0.8430717863105175,0.15692821368948248,0
388,3317-HRTNN,0.5026455026455027,0.4973544973544973,0
6010,0853-TWRVK,0.8430717863105175,0.15692821368948248,0
3070,8685-WHQPW,0.8430717863105175,0.15692821368948248,0
5679,5614-DNZCE,0.9544179523141655,0.0455820476858345,0
5906,8999-YPYBV,0.8430717863105175,0.15692821368948248,0
3272,9681-KYGYB,0.6405135520684736,0.3594864479315264,0
3007,8337-MSSXB,0.4002808988764045,0.5997191011235955,1
4010,2450-ZKEED,0.5026455026455027,0.4973544973544973,0
5228,6729-FZWSY,0.9544179523141655,0.0455820476858345,0
4612,2931-VUVJN,0.6405135520684736,0.3594864479315264,0
4323,7833-PKIHD,0.8430717863105175,0.15692821368948248,0
353,3043-TYBNO,0.5026455026455027,0.4973544973544973,0
977,7881-EVUAD,0.8046767537826685,0.1953232462173315,0
5522,3082-YVEKW,0.8430717863105175,0.15692821368948248,0
2445,5575-TPIZQ,0.8430717863105175,0.15692821368948248,0
6638,3546-GHEAE,0.8046767537826685,0.1953232462173315,0
3308,9821-POOTN,0.6405135520684736,0.3594864479315264,0
418,3577-AMVUX,0.5026455026455027,0.4973544973544973,0
1229,0027-KWYKW,0.6405135520684736,0.3594864479315264,0
6163,4616-ULAOA,0.8430717863105175,0.15692821368948248,0
5883,8468-FZTOE,0.8350515463917526,0.16494845360824742,0
4431,9746-YKGXB,0.9544179523141655,0.0455820476858345,0
4025,2634-HCZGT,0.8350515463917526,0.16494845360824742,0
1043,8445-DNBAE,0.5026455026455027,0.4973544973544973,0
6761,5549-ZGHFB,0.9544179523141655,0.0455820476858345,0
1504,1346-PJWTK,0.8430717863105175,0.15692821368948248,0
2949,8016-NCFVO,0.6405135520684736,0.3594864479315264,0
6562,2418-TPEUN,0.9544179523141655,0.0455820476858345,0
5192,5857-XRECV,0.8046767537826685,0.1953232462173315,0
1906,3186-BAXNB,0.140625,0.859375,1
2564,6137-NICCO,0.4002808988764045,0.5997191011235955,1
4342,8124-NZVGJ,0.5026455026455027,0.4973544973544973,0
2724,6918-UMQCG,0.4002808988764045,0.5997191011235955,1
3760,7764-BDPEE,0.8046767537826685,0.1953232462173315,0
1067,8663-UPDGF,0.9544179523141655,0.0455820476858345,0
582,4712-AUQZO,0.9544179523141655,0.0455820476858345,0
4728,5176-LDKUH,0.6405135520684736,0.3594864479315264,0
6335,8466-PZBLH,0.8430717863105175,0.15692821368948248,0
5904,8908-NMQTX,0.9544179523141655,0.0455820476858345,0
897,7351-MHQVU,0.8046767537826685,0.1953232462173315,0
685,5501-TVMGM,0.5026455026455027,0.4973544973544973,0
3324,9894-EZEWG,0.140625,0.859375,1
5019,1133-KXCGE,0.9544179523141655,0.0455820476858345,0
3461,2081-KJSQF,0.8046767537826685,0.1953232462173315,0
1182,9626-WEQRM,0.8046767537826685,0.1953232462173315,0
2102,4094-NSEDU,0.6405135520684736,0.3594864479315264,0
238,2087-QAREY,0.9544179523141655,0.0455820476858345,0
5014,1064-FBXNK,0.8046767537826685,0.1953232462173315,0
3354,0107-WESLM,0.8046767537826685,0.1953232462173315,0
709,5696-QURRL,0.5026455026455027,0.4973544973544973,0
1371,0650-BWOZN,0.8350515463917526,0.16494845360824742,0
6818,6518-KZXCB,0.9544179523141655,0.0455820476858345,0
2114,4138-NAXED,0.8430717863105175,0.15692821368948248,0
3557,3744-ZBHON,0.8046767537826685,0.1953232462173315,0
3846,9367-OIUXP,0.8046767537826685,0.1953232462173315,0
5604,4500-HKANN,0.9544179523141655,0.0455820476858345,0
5124,4121-AGSIN,0.9544179523141655,0.0455820476858345,0
1818,2845-AFFTX,0.6405135520684736,0.3594864479315264,0
6351,8853-TZDGH,0.8430717863105175,0.15692821368948248,0
5594,4254-QPEDE,0.9544179523141655,0.0455820476858345,0
226,1976-CFOCS,0.5026455026455027,0.4973544973544973,0
6847,6961-MJKBO,0.9544179523141655,0.0455820476858345,0
245,2135-RXIHG,0.5026455026455027,0.4973544973544973,0
1499,1320-HTRDR,0.4002808988764045,0.5997191011235955,1
6198,5360-LJCNJ,0.8430717863105175,0.15692821368948248,0
1071,8679-JOEVF,0.5026455026455027,0.4973544973544973,0
3413,1222-LRYKO,0.8046767537826685,0.1953232462173315,0
1424,0927-LCSMG,0.4002808988764045,0.5997191011235955,1
1886,3096-GKWEB,0.6405135520684736,0.3594864479315264,0
2769,7148-XZPHA,0.6405135520684736,0.3594864479315264,0
3051,8580-AECUZ,0.140625,0.859375,1
6778,5821-MMEIL,0.9544179523141655,0.0455820476858345,0
4792,6333-YDVLT,0.8430717863105175,0.15692821368948248,0
2253,4806-KEXQR,0.4002808988764045,0.5997191011235955,1
1772,2669-OIDSD,0.8430717863105175,0.15692821368948248,0
1907,3191-CSNMG,0.4002808988764045,0.5997191011235955,1
3578,4079-ULGFR,0.8046767537826685,0.1953232462173315,0
2427,5515-AKOAJ,0.6405135520684736,0.3594864479315264,0
2351,5196-SGOAK,0.140625,0.859375,1
3247,9560-ARGQJ,0.4002808988764045,0.5997191011235955,1
2835,7450-NWRTR,0.4002808988764045,0.5997191011235955,1
3172,9191-MYQKX,0.4002808988764045,0.5997191011235955,1
2719,6906-ANDWJ,0.4002808988764045,0.5997191011235955,1
3804,8562-GHPPI,0.8046767537826685,0.1953232462173315,0
4458,0308-GIQJT,0.8430717863105175,0.15692821368948248,0
777,6322-HRPFA,0.9544179523141655,0.0455820476858345,0
2559,6103-BOCOU,0.6405135520684736,0.3594864479315264,0
780,6339-DKLMK,0.8046767537826685,0.1953232462173315,0
6230,6211-WWLTF,0.8430717863105175,0.15692821368948248,0
5370,0361-HJRDX,0.9544179523141655,0.0455820476858345,0
5696,5803-NQJZO,0.9544179523141655,0.0455820476858345,0
2932,7929-DMBCV,0.8430717863105175,0.15692821368948248,0
6225,6048-UWKAL,0.8430717863105175,0.15692821368948248,0
3400,1051-GEJLJ,0.8046767537826685,0.1953232462173315,0
5196,5917-RYRMG,0.9544179523141655,0.0455820476858345,0
3492,2576-HXMPA,0.8046767537826685,0.1953232462173315,0
1738,2506-CLAKW,0.4002808988764045,0.5997191011235955,1
3144,9057-SIHCH,0.4002808988764045,0.5997191011235955,1
2815,7363-QTBIW,0.4002808988764045,0.5997191011235955,1
261,2235-DWLJU,0.5026455026455027,0.4973544973544973,0
1084,8741-LQOBK,0.9544179523141655,0.0455820476858345,0
5966,9871-ELEYA,0.9544179523141655,0.0455820476858345,0
6889,7601-GNDYK,0.9544179523141655,0.0455820476858345,0
1025,8259-NFJTV,0.8046767537826685,0.1953232462173315,0
591,4797-AXPXK,0.8046767537826685,0.1953232462173315,0
2288,4912-PIGUY,0.140625,0.859375,1
594,4816-JBHOV,0.5026455026455027,0.4973544973544973,0
5991,0345-XMMUG,0.8430717863105175,0.15692821368948248,0
6054,1832-PEUTS,0.8430717863105175,0.15692821368948248,0
5698,5840-NVDCG,0.8046767537826685,0.1953232462173315,0
332,2887-JPYLU,0.9544179523141655,0.0455820476858345,0
4805,6559-RAKOZ,0.6405135520684736,0.3594864479315264,0
1260,0187-WZNAB,0.8430717863105175,0.15692821368948248,0
831,6715-OFDBP,0.4002808988764045,0.5997191011235955,1
6819,6518-PPLMZ,0.9544179523141655,0.0455820476858345,0
5830,7722-VJRQD,0.9544179523141655,0.0455820476858345,0
2926,7908-QCBCA,0.140625,0.859375,1
3385,0750-EKNGL,0.8046767537826685,0.1953232462173315,0
2743,7011-CVEUC,0.8430717863105175,0.15692821368948248,0
3996,2239-CGBUZ,0.9544179523141655,0.0455820476858345,0
2166,4412-YLTKF,0.6405135520684736,0.3594864479315264,0
3278,9696-RMYBA,0.4002808988764045,0.5997191011235955,1
5303,8752-IMQOS,0.8046767537826685,0.1953232462173315,0
4869,7722-CVFXN,0.6405135520684736,0.3594864479315264,0
5173,5324-KTGCG,0.8350515463917526,0.16494845360824742,0
116,1097-FSPVW,0.9544179523141655,0.0455820476858345,0
2686,6719-OXYBR,0.4002808988764045,0.5997191011235955,1
6027,1291-CUOCY,0.8430717863105175,0.15692821368948248,0
3812,8739-QOTTN,0.8046767537826685,0.1953232462173315,0
3876,0020-JDNXP,0.9544179523141655,0.0455820476858345,0
1780,2683-BPJSO,0.6405135520684736,0.3594864479315264,0
2283,4884-ZTHVF,0.4002808988764045,0.5997191011235955,1
3932,0980-FEXWF,0.9544179523141655,0.0455820476858345,0
2310,5022-JNQEQ,0.4002808988764045,0.5997191011235955,1
2525,5956-YHHRX,0.6405135520684736,0.3594864479315264,0
5560,3638-WEABW,0.9544179523141655,0.0455820476858345,0
3904,0533-UCAAU,0.9544179523141655,0.0455820476858345,0
6880,7493-GVFIO,0.9544179523141655,0.0455820476858345,0
596,4827-USJHP,0.9544179523141655,0.0455820476858345,0
242,2108-GLPQB,0.9544179523141655,0.0455820476858345,0
2100,4086-YQSNZ,0.4002808988764045,0.5997191011235955,1
6528,1955-IBMMB,0.9544179523141655,0.0455820476858345,0
543,4439-YRNVD,0.8046767537826685,0.1953232462173315,0
4154,4905-JEFDW,0.5026455026455027,0.4973544973544973,0
5930,9297-FVVDH,0.6405135520684736,0.3594864479315264,0
5608,4648-YPBTM,0.8430717863105175,0.15692821368948248,0
5672,5456-ITGIC,0.9544179523141655,0.0455820476858345,0
4944,9249-FXSCK,0.8430717863105175,0.15692821368948248,0
2901,7780-OTDSO,0.6405135520684736,0.3594864479315264,0
1643,2057-ZBLPD,0.6405135520684736,0.3594864479315264,0
1998,3583-KRKMD,0.8430717863105175,0.15692821368948248,0
2086,4007-NHVHI,0.6405135520684736,0.3594864479315264,0
6174,4853-RULSV,0.8430717863105175,0.15692821368948248,0
6593,2888-ADFAO,0.9544179523141655,0.0455820476858345,0
900,7365-BVCJH,0.5026455026455027,0.4973544973544973,0
77,0746-JTRFU,0.5026455026455027,0.4973544973544973,0
2875,7599-FKVXZ,0.8430717863105175,0.15692821368948248,0
641,5172-MIGPM,0.5026455026455027,0.4973544973544973,0
1054,8591-NXRCV,0.8430717863105175,0.15692821368948248,0
6790,5982-XMDEX,0.9544179523141655,0.0455820476858345,0
6828,6651-RLGGM,0.9544179523141655,0.0455820476858345,0
1788,2697-NQBPF,0.6405135520684736,0.3594864479315264,0
3096,8784-CGILN,0.8430717863105175,0.15692821368948248,0
6633,3472-QPRCH,0.9544179523141655,0.0455820476858345,0
842,6854-EXGSF,0.8046767537826685,0.1953232462173315,0
6547,2207-RYYRL,0.9544179523141655,0.0455820476858345,0
6283,7182-OVLBJ,0.8430717863105175,0.15692821368948248,0
119,1104-FEJAM,0.8350515463917526,0.16494845360824742,0
4818,6732-FZUGP,0.8430717863105175,0.15692821368948248,0
1576,1728-CXQBE,0.6405135520684736,0.3594864479315264,0
2383,5318-IXUZF,0.4002808988764045,0.5997191011235955,1
5971,9919-FZDED,0.8430717863105175,0.15692821368948248,0
5179,5519-TEEUH,0.9544179523141655,0.0455820476858345,0
5429,1265-ZFOSD,0.8430717863105175,0.15692821368948248,0
4317,7746-QYVCO,0.8046767537826685,0.1953232462173315,0
92,0841-NULXI,0.5026455026455027,0.4973544973544973,0
3438,1663-MHLHE,0.8046767537826685,0.1953232462173315,0
3319,9874-QLCLH,0.6405135520684736,0.3594864479315264,0
1473,1195-OIYEJ,0.4002808988764045,0.5997191011235955,1
967,7841-TZDMQ,0.5026455026455027,0.4973544973544973,0
3890,0297-RBCSG,0.9544179523141655,0.0455820476858345,0
3372,0463-WZZKO,0.8046767537826685,0.1953232462173315,0
3803,8457-XIGKN,0.9544179523141655,0.0455820476858345,0
2015,3677-TNKIO,0.4002808988764045,0.5997191011235955,1
5203,6016-NXBNJ,0.9544179523141655,0.0455820476858345,0
2951,8019-ENHXU,0.6405135520684736,0.3594864479315264,0
3974,1834-ABKHQ,0.9544179523141655,0.0455820476858345,0
6392,9777-IQHWP,0.8430717863105175,0.15692821368948248,0
6182,5135-GRQJV,0.8430717863105175,0.15692821368948248,0
7024,9648-BCHKM,0.9544179523141655,0.0455820476858345,0
5341,9801-NOSHQ,0.9544179523141655,0.0455820476858345,0
5395,0707-HOVVN,0.8430717863105175,0.15692821368948248,0
4498,0959-WHOKV,0.6405135520684736,0.3594864479315264,0
586,4729-XKASR,0.5026455026455027,0.4973544973544973,0
6135,3795-CAWEX,0.8430717863105175,0.15692821368948248,0
347,2971-SGAFL,0.4002808988764045,0.5997191011235955,1
50,0516-WJVXC,0.8046767537826685,0.1953232462173315,0
2762,7130-VTEWQ,0.4002808988764045,0.5997191011235955,1
1436,0968-GSIKN,0.140625,0.859375,1
7008,9424-CMPOG,0.8046767537826685,0.1953232462173315,0
4819,6736-DHUQI,0.8430717863105175,0.15692821368948248,0
4620,3096-WPXBT,0.8430717863105175,0.15692821368948248,0
4800,6465-GSRCL,0.8430717863105175,0.15692821368948248,0
6849,6976-BWGLQ,0.9544179523141655,0.0455820476858345,0
6437,0562-HKHML,0.9544179523141655,0.0455820476858345,0
2013,3671-SHRSP,0.4002808988764045,0.5997191011235955,1
6775,5793-YOLJN,0.9544179523141655,0.0455820476858345,0
807,6581-NQCBA,0.5026455026455027,0.4973544973544973,0
1574,1723-HKXJQ,0.6405135520684736,0.3594864479315264,0
3852,9467-ROOLM,0.9544179523141655,0.0455820476858345,0
5168,5201-CBWYG,0.9544179523141655,0.0455820476858345,0
405,3466-BYAVD,0.4002808988764045,0.5997191011235955,1
3827,9046-DQMTP,0.9544179523141655,0.0455820476858345,0
4623,3162-KKZXO,0.6405135520684736,0.3594864479315264,0
4759,5651-CRHKQ,0.8430717863105175,0.15692821368948248,0
3763,7787-BNTZM,0.8046767537826685,0.1953232462173315,0
1039,8399-YNDCH,0.9544179523141655,0.0455820476858345,0
3376,0519-DRGTI,0.9544179523141655,0.0455820476858345,0
5058,2277-AXSDC,0.9544179523141655,0.0455820476858345,0
1243,0118-JPNOY,0.8430717863105175,0.15692821368948248,0
189,1666-JZPZT,0.9544179523141655,0.0455820476858345,0
6298,7602-MVRMB,0.8430717863105175,0.15692821368948248,0
4684,4480-MBMLB,0.8430717863105175,0.15692821368948248,0
6741,5197-YPYBZ,0.8046767537826685,0.1953232462173315,0
1003,8096-LOIST,0.8350515463917526,0.16494845360824742,0
6965,8749-TZYEC,0.9544179523141655,0.0455820476858345,0
3710,6654-QGBZZ,0.8046767537826685,0.1953232462173315,0
3769,7853-GVUDZ,0.8046767537826685,0.1953232462173315,0
1642,2055-PDADH,0.4002808988764045,0.5997191011235955,1
5686,5707-ZMDJP,0.9544179523141655,0.0455820476858345,0
187,1636-NTNCO,0.8046767537826685,0.1953232462173315,0
4971,9770-KXGQU,0.8430717863105175,0.15692821368948248,0
2373,5287-QWLKY,0.8430717863105175,0.15692821368948248,0
3479,2342-CKIAO,0.8046767537826685,0.1953232462173315,0
6143,4016-BJKTZ,0.6405135520684736,0.3594864479315264,0
5218,6479-OAUSD,0.9544179523141655,0.0455820476858345,0
5847,8046-DNVTL,0.9544179523141655,0.0455820476858345,0
3233,9500-LTVBP,0.8430717863105175,0.15692821368948248,0
6072,2307-FYNNL,0.6405135520684736,0.3594864479315264,0
4280,7089-XXAYG,0.9544179523141655,0.0455820476858345,0
2787,7240-FQLHE,0.8430717863105175,0.15692821368948248,0
1501,1323-OOEPC,0.8430717863105175,0.15692821368948248,0
4680,4393-RYCRE,0.6405135520684736,0.3594864479315264,0
6320,8071-SBTRN,0.8430717863105175,0.15692821368948248,0
2143,4283-FUTGF,0.6405135520684736,0.3594864479315264,0
6442,0613-WUXUM,0.9544179523141655,0.0455820476858345,0
6570,2525-GVKQU,0.9544179523141655,0.0455820476858345,0
5138,4464-JCOLN,0.8046767537826685,0.1953232462173315,0
5567,3795-GWTRD,0.8430717863105175,0.15692821368948248,0
5448,1837-YQUCE,0.9544179523141655,0.0455820476858345,0
1479,1216-BGTSP,0.8430717863105175,0.15692821368948248,0
3754,7623-HKYRK,0.8046767537826685,0.1953232462173315,0
6612,3173-WSSUE,0.9544179523141655,0.0455820476858345,0
6031,1320-GVNHT,0.8430717863105175,0.15692821368948248,0
3844,9318-NKNFC,0.8046767537826685,0.1953232462173315,0
463,3866-MDTUB,0.4002808988764045,0.5997191011235955,1
5823,7622-FWGEW,0.8430717863105175,0.15692821368948248,0
1432,0947-MUGVO,0.8350515463917526,0.16494845360824742,0
2885,7660-HDPJV,0.140625,0.859375,1
3906,0565-IYCGT,0.8430717863105175,0.15692821368948248,0
2001,3597-MVHJT,0.8430717863105175,0.15692821368948248,0
4930,8952-WCVCD,0.8430717863105175,0.15692821368948248,0
1588,1792-UXAFY,0.6405135520684736,0.3594864479315264,0
6718,4878-BUNFV,0.9544179523141655,0.0455820476858345,0
5194,5876-QMYLD,0.9544179523141655,0.0455820476858345,0
6679,4231-LZUYM,0.9544179523141655,0.0455820476858345,0
1139,9214-EKVXR,0.5026455026455027,0.4973544973544973,0
3019,8393-DLHGA,0.6405135520684736,0.3594864479315264,0
2570,6172-FECYY,0.6405135520684736,0.3594864479315264,0
4488,0786-IVLAW,0.8430717863105175,0.15692821368948248,0
6015,0917-EZOLA,0.8430717863105175,0.15692821368948248,0
6104,3133-PZNSR,0.8430717863105175,0.15692821368948248,0
2246,4760-THGOT,0.6405135520684736,0.3594864479315264,0
3854,9546-KDTRB,0.9544179523141655,0.0455820476858345,0
4362,8570-KLJYJ,0.9544179523141655,0.0455820476858345,0
5186,5774-QPLTF,0.9544179523141655,0.0455820476858345,0
3499,2692-PFYTJ,0.8046767537826685,0.1953232462173315,0
6575,2595-KIWPV,0.9544179523141655,0.0455820476858345,0
6690,4475-NVTLU,0.8350515463917526,0.16494845360824742,0
4346,8205-OTCHB,0.9544179523141655,0.0455820476858345,0
1166,9504-DSHWM,0.9544179523141655,0.0455820476858345,0
1807,2800-VEQXM,0.4002808988764045,0.5997191011235955,1
4479,0580-PIQHM,0.8430717863105175,0.15692821368948248,0
3938,1094-BKOSX,0.9544179523141655,0.0455820476858345,0
1094,8807-ARQET,0.8350515463917526,0.16494845360824742,0
853,6917-IAYHD,0.8046767537826685,0.1953232462173315,0
4341,8109-YUOHE,0.9544179523141655,0.0455820476858345,0
4151,4877-TSOFF,0.8430717863105175,0.15692821368948248,0
2149,4299-SIMNS,0.4002808988764045,0.5997191011235955,1
118,1101-SSWAG,0.5026455026455027,0.4973544973544973,0
6393,9786-IJYDL,0.8430717863105175,0.15692821368948248,0
5281,8191-XWSZG,0.9544179523141655,0.0455820476858345,0
2382,5312-UXESG,0.8430717863105175,0.15692821368948248,0
84,0807-ZABDG,0.8046767537826685,0.1953232462173315,0
5733,6369-MCAKO,0.8430717863105175,0.15692821368948248,0
208,1803-BGNBD,0.8046767537826685,0.1953232462173315,0
4780,6156-UZDLF,0.8430717863105175,0.15692821368948248,0
6887,7596-IIWYC,0.9544179523141655,0.0455820476858345,0
202,1768-HNVGJ,0.8350515463917526,0.16494845360824742,0
5211,6202-JVYEU,0.8046767537826685,0.1953232462173315,0
2448,5597-GLBUC,0.140625,0.859375,1
1152,9351-LZYGF,0.9544179523141655,0.0455820476858345,0
1037,8364-TRMMK,0.5026455026455027,0.4973544973544973,0
2411,5419-KLXBN,0.8430717863105175,0.15692821368948248,0
6626,3373-DIUUN,0.9544179523141655,0.0455820476858345,0
3660,5624-BQSSA,0.8046767537826685,0.1953232462173315,0
1519,1428-GTBJJ,0.4002808988764045,0.5997191011235955,1
3522,3043-SUDUA,0.9544179523141655,0.0455820476858345,0
4265,6872-HXFNF,0.9544179523141655,0.0455820476858345,0
2870,7587-AOVVU,0.6405135520684736,0.3594864479315264,0
838,6817-WTYHE,0.5026455026455027,0.4973544973544973,0
6689,4458-KVRBJ,0.9544179523141655,0.0455820476858345,0
553,4495-LHSSK,0.9544179523141655,0.0455820476858345,0
4251,6663-JOCQO,0.8430717863105175,0.15692821368948248,0
2035,3757-NJYBX,0.8430717863105175,0.15692821368948248,0
5676,5485-ITNPC,0.8430717863105175,0.15692821368948248,0
6771,5726-CVNYA,0.8046767537826685,0.1953232462173315,0
5493,2516-XSJKX,0.6405135520684736,0.3594864479315264,0
6292,7519-JTWQH,0.8430717863105175,0.15692821368948248,0
969,7853-OETYL,0.8046767537826685,0.1953232462173315,0
3616,4786-UKSNZ,0.8046767537826685,0.1953232462173315,0
2972,8107-KNCIM,0.4002808988764045,0.5997191011235955,1
4410,9378-FXTIZ,0.9544179523141655,0.0455820476858345,0
1810,2815-CPTUL,0.4002808988764045,0.5997191011235955,1
5744,6461-SZMCV,0.8430717863105175,0.15692821368948248,0
2631,6457-USBER,0.140625,0.859375,1
6907,7876-DNYAP,0.9544179523141655,0.0455820476858345,0
2355,5213-TWWJU,0.6405135520684736,0.3594864479315264,0
6248,6583-SZVGP,0.8430717863105175,0.15692821368948248,0
4284,7105-BENQF,0.8046767537826685,0.1953232462173315,0
6482,1223-UNPKS,0.9544179523141655,0.0455820476858345,0
1106,8930-XOTDP,0.9544179523141655,0.0455820476858345,0
2422,5480-TBGPH,0.8430717863105175,0.15692821368948248,0
6025,1163-VIPRI,0.6405135520684736,0.3594864479315264,0
939,7663-RGWBC,0.5026455026455027,0.4973544973544973,0
4614,2957-JIRMN,0.6405135520684736,0.3594864479315264,0
4504,1090-PYKCI,0.8430717863105175,0.15692821368948248,0
5570,3884-UEBXB,0.9544179523141655,0.0455820476858345,0
6115,3374-TTZTK,0.6405135520684736,0.3594864479315264,0
1747,2545-EBUPK,0.4002808988764045,0.5997191011235955,1
3514,2928-HLDBA,0.8046767537826685,0.1953232462173315,0
3391,0927-CNGRH,0.8046767537826685,0.1953232462173315,0
357,3059-NGMXB,0.4002808988764045,0.5997191011235955,1
5557,3569-JFODW,0.8430717863105175,0.15692821368948248,0
5164,5016-LIPDW,0.9544179523141655,0.0455820476858345,0
2252,4806-HIPDW,0.140625,0.859375,1
4194,5791-KAJFD,0.9544179523141655,0.0455820476858345,0
2420,5453-AXEPF,0.8430717863105175,0.15692821368948248,0
3389,0871-OPBXW,0.8046767537826685,0.1953232462173315,0
2594,6298-QDFNH,0.6405135520684736,0.3594864479315264,0
5050,1930-BZLHI,0.9544179523141655,0.0455820476858345,0
6132,3726-TBHQT,0.8430717863105175,0.15692821368948248,0
2851,7517-SAWMO,0.8350515463917526,0.16494845360824742,0
5312,8958-JPTRR,0.8350515463917526,0.16494845360824742,0
1936,3318-NMQXL,0.4002808988764045,0.5997191011235955,1
3056,8617-ENBDS,0.4002808988764045,0.5997191011235955,1
5766,6727-IOTLZ,0.4002808988764045,0.5997191011235955,1
6770,5699-BNCAS,0.9544179523141655,0.0455820476858345,0
1148,9327-QSDED,0.5026455026455027,0.4973544973544973,0
5779,6963-EZQEE,0.8430717863105175,0.15692821368948248,0
428,3640-JQGJG,0.5026455026455027,0.4973544973544973,0
2703,6851-WEFYX,0.6405135520684736,0.3594864479315264,0
5225,6563-VRERX,0.9544179523141655,0.0455820476858345,0
5697,5816-JMLGY,0.8430717863105175,0.15692821368948248,0
